seed_mof_name,seed_mof_string,seed_edge_selfies,seed_target,dreamed_mof_string,dreamed_edge_selfies,dreamed_edge_smiles,dreamed_target,dreamed_mof_name,linker_hash
lon_N256_edge52436,[F][C][N][N][Branch][C][Branch][N][Branch][N][Branch][FrH0][pop][Ring1][=Branch][pop][F][pop][Branch][FrH0][pop][F][pop][F][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][&&][lon],[F][C][N][N][Branch][C][Branch][N][Branch][N][Branch][FrH0][pop][Ring1][=Branch][pop][F][pop][Branch][FrH0][pop][F][pop][F],3223.25,[N][:1pyrimidine][Branch][FrH0][pop][Ring2][:0methyl_amine][Ring1][:4benzenealcohol][Ring1][:4benzenealcohol][pop][Ring1][FrH0][pop][pop][pop][Ring1][:0methyl_amine][Ring1][:3pyrimidine][pop][pop][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][&&][lon],[N][:1pyrimidine][Branch][FrH0][pop][Ring2][:0methyl_amine][Ring1][:4benzenealcohol][Ring1][:4benzenealcohol][pop][Ring1][FrH0][pop][pop][pop][Ring1][:0methyl_amine][Ring1][:3pyrimidine][pop][pop],Nc1nc([Fr])nc(NCc2ccncn2)c1NCc1cccc([Fr])c1Oc1ccccc1O,4677.09,lon_N256_c0cd1457,c0cd1457
pcu_N559_edge67492,[FrH0][C][=C][C][Branch][N][Branch][FrH0][pop][N][Ring1][=Branch][pop][Branch][:0propyl][pop][:0propyl][.][Fr][C][=N][Cr][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][pcu],[FrH0][C][=C][C][Branch][N][Branch][FrH0][pop][N][Ring1][=Branch][pop][Branch][:0propyl][pop][:0propyl],2205.77,[:0propyl][C][N][C][Branch][FrH0][=C][=C][C][:3imidazole][Ring1][FrH0][pop][pop][:2imidazole][.][Fr][C][=N][Cr][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][pcu],[:0propyl][C][N][C][Branch][FrH0][=C][=C][C][:3imidazole][Ring1][FrH0][pop][pop][:2imidazole],CCCNC([Fr])=C=CCc1c[nH]c([Fr])n1,5019.58,pcu_N559_d8a089c0,d8a089c0
dmp_N32_edge140769,[:0O_nitrile][C][C][=C][C][=Branch][=N][C][Branch][N][Ring1][=Branch][pop][=C][C][FrH0][pop][FrH0][pop][.][O][=C][Branch1][C][Fr][O][Gd][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][dmp],[:0O_nitrile][C][C][=C][C][=Branch][=N][C][Branch][N][Ring1][=Branch][pop][=C][C][FrH0][pop][FrH0][pop],2843.73,[:0methyl][C][:1amide][Ring1][C][Branch][FrH0][pop][:1alkyne][Ring1][C][C][FrH0][pop][pop][pop][.][O][=C][Branch1][C][Fr][O][Gd][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][dmp],[:0methyl][C][:1amide][Ring1][C][Branch][FrH0][pop][:1alkyne][Ring1][C][C][FrH0][pop][pop][pop],CCC(=O)NC([Fr])C#CCC[Fr],3426.86,dmp_N32_5f4cafc7,5f4cafc7
dmp_N381_edge198704,[S][=C][C][=C][C][=C][Branch][C][=Branch][=N][C][Branch][C][=Branch][=C][Branch][FrH0][pop][Ring1][N][pop][Ring1][=Branch][pop][C][=S][pop][FrH0][pop][C][=S][.][O][=C][Branch1][C][Fr][O][Yb][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch2][Branch1][Ring2][O][C][Branch1][C][Fr][O][Yb][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][=Branch2][O][C][N][C][C][N][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][N][C][C][N][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring2][#Branch2][&&][dmp],[S][=C][C][=C][C][=C][Branch][C][=Branch][=N][C][Branch][C][=Branch][=C][Branch][FrH0][pop][Ring1][N][pop][Ring1][=Branch][pop][C][=S][pop][FrH0][pop][C][=S],1504.4,[:0propyl][C][:1benzenediol][#Branch][C][C][:0benzenealcohol][Ring1][:1alkyne][Ring1][:1pyridine][=Branch][:2imidazole][Ring2][:0methyl][pop][Ring1][N][N][FrH0][pop][pop][pop][pop][Ring1][:1pyridine][:1pyridine][:5benzenediol][:2pyridine][:4benzenealcohol][=N][P][O][FrH0][:2imidazole][Ring1][:0alkene][:2imidazole][:#1methyl_amine][.][O][=C][Branch1][C][Fr][O][Yb][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch2][Branch1][Ring2][O][C][Branch1][C][Fr][O][Yb][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][=Branch2][O][C][N][C][C][N][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][N][C][C][N][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring2][#Branch2][&&][dmp],[:0propyl][C][:1benzenediol][#Branch][C][C][:0benzenealcohol][Ring1][:1alkyne][Ring1][:1pyridine][=Branch][:2imidazole][Ring2][:0methyl][pop][Ring1][N][N][FrH0][pop][pop][pop][pop][Ring1][:1pyridine][:1pyridine][:5benzenediol][:2pyridine][:4benzenealcohol][=N][P][O][FrH0][:2imidazole][Ring1][:0alkene][:2imidazole][:#1methyl_amine],CCCOc1cccc(O)c1CCc1c(O)ccc(-c2cnccc2Oc2cccc(O)c2-c2cc(CN)cc(PO[Fr])c2O)c1C#Cc1cccnc1-c1cnc(CC)n1NN[Fr],4766.79,dmp_N381_6e783a47,6e783a47
sod_N156_edge129763,[O][O][C][=C][C][=Branch][=C][Branch][:1methyl_amine][Ring1][C][Branch][O][O][pop][Branch][O][O][pop][FrH0][pop][pop][Ring1][Ring2][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Dy][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][&&][sod],[O][O][C][=C][C][=Branch][=C][Branch][:1methyl_amine][Ring1][C][Branch][O][O][pop][Branch][O][O][pop][FrH0][pop][pop][Ring1][Ring2][pop][FrH0],3646.54,[O][O][C][=C][C][Branch][FrH0][:1benzenediol][:0pyridine][Ring1][:3imidazole][pop][Branch][C][:1methyl_amine][Ring1][C][FrH0][pop][pop][.][O][=C][Branch1][C][Fr][O][Dy][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][&&][sod],[O][O][C][=C][C][Branch][FrH0][:1benzenediol][:0pyridine][Ring1][:3imidazole][pop][Branch][C][:1methyl_amine][Ring1][C][FrH0][pop][pop],OOC=CC([Fr])Oc1cccc(OCCNC[Fr])c1,5503.98,sod_N156_869f95cb,869f95cb
sxb_N715_edge50323,[FrH0][C][C][Branch][C][N][Branch][C][Branch][:2pyridine][pop][Ring1][Branch][pop][FrH0][pop][=C][C][:=1methyl_amine][Ring1][=C][C][Ring1][=Branch][pop][.][N][N][C][Branch1][C][Fr][N][Ag][Branch1][N][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][N][C][Branch1][C][Fr][N][Branch2][Ring2][N][C][Branch1][C][Fr][N][Ring1][#Branch1][Ag][Branch1][N][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][N][Ring2][Ring2][#Branch1][C][Ring2][Ring2][O][Fr][N][&&][sxb],[FrH0][C][C][Branch][C][N][Branch][C][Branch][:2pyridine][pop][Ring1][Branch][pop][FrH0][pop][=C][C][:=1methyl_amine][Ring1][=C][C][Ring1][=Branch][pop],1459.12,[:0methyl][C][:0imidazole][Ring2][:1pyridine][=Branch][:4benzenealcohol][Ring1][:1alkyne][Ring1][FrH0][pop][pop][pop][Ring2][:3imidazole][Ring2][:#1methyl_amine][:0pyrimidine][=O][pop][:5benzenealcohol][:1sulfonic_acid][:0pyrimidine][pop][:5benzenediol][:4pyridine][:5benzenediol][:1pyrimidine][Ring1][FrH0][pop][pop][pop][pop][.][N][N][C][Branch1][C][Fr][N][Ag][Branch1][N][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][N][C][Branch1][C][Fr][N][Branch2][Ring2][N][C][Branch1][C][Fr][N][Ring1][#Branch1][Ag][Branch1][N][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][N][Ring2][Ring2][#Branch1][C][Ring2][Ring2][O][Fr][N][&&][sxb],[:0methyl][C][:0imidazole][Ring2][:1pyridine][=Branch][:4benzenealcohol][Ring1][:1alkyne][Ring1][FrH0][pop][pop][pop][Ring2][:3imidazole][Ring2][:#1methyl_amine][:0pyrimidine][=O][pop][:5benzenealcohol][:1sulfonic_acid][:0pyrimidine][pop][:5benzenediol][:4pyridine][:5benzenediol][:1pyrimidine][Ring1][FrH0][pop][pop][pop][pop],CCc1ncc(-c2c(-c3nc(-c4cccc(-c5ncncc5[Fr])n4)n(CN=O)c3-c3ncccn3)ccnc2-c2ccccc2OC#C[Fr])[nH]1,4918.61,sxb_N715_0009024d,0009024d
rob_N715_edge114285,[:0amide][C][S][C][Branch][C][Branch][C][C][Branch][C][Branch][:0alkene][pop][FrH0][pop][:0alkene][pop][Branch][C][FrH0][pop][:0alkene][pop][C][pop][.][N][N][C][Branch1][C][Fr][N][Ag][Branch1][N][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][N][C][Branch1][C][Fr][N][Branch2][Ring2][N][C][Branch1][C][Fr][N][Ring1][#Branch1][Ag][Branch1][N][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][N][Ring2][Ring2][#Branch1][C][Ring2][Ring2][O][Fr][N][&&][rob],[:0amide][C][S][C][Branch][C][Branch][C][C][Branch][C][Branch][:0alkene][pop][FrH0][pop][:0alkene][pop][Branch][C][FrH0][pop][:0alkene][pop][C][pop],1376.435,[:0nitrile][C][:0pyridine][Ring1][:1pyridine][Branch][:1alkyne][Ring1][FrH0][pop][pop][pop][Ring1][N][:1sulfonic_acid][Ring1][FrH0][pop][pop][pop][.][N][N][C][Branch1][C][Fr][N][Ag][Branch1][N][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][N][C][Branch1][C][Fr][N][Branch2][Ring2][N][C][Branch1][C][Fr][N][Ring1][#Branch1][Ag][Branch1][N][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][N][Ring2][Ring2][#Branch1][C][Ring2][Ring2][O][Fr][N][&&][rob],[:0nitrile][C][:0pyridine][Ring1][:1pyridine][Branch][:1alkyne][Ring1][FrH0][pop][pop][pop][Ring1][N][:1sulfonic_acid][Ring1][FrH0][pop][pop][pop],N#Cc1nccc(NS(=O)O[Fr])c1-c1ccc(C#C[Fr])nc1,4328.09,rob_N715_a46198e1,a46198e1
neb_N68_edge35891,[Br][S][C][Branch][C][Branch][N][C][Branch][C][Branch][FrH0][pop][Br][pop][Br][pop][Branch][Br][pop][Br][pop][C][FrH0][.][Fr][N][C][N][Branch1][Branch1][C][=C][Ring1][Branch1][Co][Branch1][O][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][O][C][Branch1][C][Fr][O][Ring1][#C][&&][neb],[Br][S][C][Branch][C][Branch][N][C][Branch][C][Branch][FrH0][pop][Br][pop][Br][pop][Branch][Br][pop][Br][pop][C][FrH0],3065.11,[O][:0methyl_amine][Ring1][:2benzenediol][Ring1][FrH0][:0propyl][Ring2][:1alkyne][Ring1][:1methyl_amine][=Ring1][C][C][FrH0][pop][pop][pop][pop][:0isocyanate][:3imidazole][Ring1][Ring1][:1methyl_amine][:1methyl_amine][pop][:0benzenealcohol][pop][:0carboxylic_acid][.][Fr][N][C][N][Branch1][Branch1][C][=C][Ring1][Branch1][Co][Branch1][O][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][O][C][Branch1][C][Fr][O][Ring1][#C][&&][neb],[O][:0methyl_amine][Ring1][:2benzenediol][Ring1][FrH0][:0propyl][Ring2][:1alkyne][Ring1][:1methyl_amine][=Ring1][C][C][FrH0][pop][pop][pop][pop][:0isocyanate][:3imidazole][Ring1][Ring1][:1methyl_amine][:1methyl_amine][pop][:0benzenealcohol][pop][:0carboxylic_acid],ONCc1c(O)c([Fr])c2c(c1[Fr])O2,3564.72,neb_N68_3f43d97b,3f43d97b
bcg_N337_edge177865,[Cl][C][=C][Branch][C][=C][Branch][C][=Branch][=C][Branch][FrH0][pop][Cl][pop][Cl][pop][Ring1][Ring2][pop][C][FrH0][.][O][=C][Branch1][C][Fr][O][Lu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Lu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch2][O][C][Branch1][C][Fr][=O][&&][bcg],[Cl][C][=C][Branch][C][=C][Branch][C][=Branch][=C][Branch][FrH0][pop][Cl][pop][Cl][pop][Ring1][Ring2][pop][C][FrH0],2093.55,[:0methyl][:1pyrimidine][C][Branch][:1alkyne][Ring1][N][FrH0][pop][pop][=C][:3imidazole][Ring1][C][FrH0][pop][pop][:2benzenediol][=P][O][:1pyrimidine][:5benzenediol][:3imidazole][.][O][=C][Branch1][C][Fr][O][Lu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Lu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch2][O][C][Branch1][C][Fr][=O][&&][bcg],[:0methyl][:1pyrimidine][C][Branch][:1alkyne][Ring1][N][FrH0][pop][pop][=C][:3imidazole][Ring1][C][FrH0][pop][pop][:2benzenediol][=P][O][:1pyrimidine][:5benzenediol][:3imidazole],CCC(C#CN[Fr])=Cc1c[nH]c(C[Fr])n1,3908.2,bcg_N337_af4ee095,af4ee095
qtz_N233_edge135061,[S][C][N][Branch][C][Branch][C][Branch][C][Branch][S][Branch][FrH0][pop][Ring1][=Branch][pop][Branch][S][pop][S][pop][Branch][FrH0][pop][S][pop][S][pop][S][.][O][=C][Branch1][C][Fr][O][In][Branch2][Ring2][#Branch1][O][C][Branch1][C][Fr][O][In][Branch1][Ring2][O][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][O][&&][qtz],[S][C][N][Branch][C][Branch][C][Branch][C][Branch][S][Branch][FrH0][pop][Ring1][=Branch][pop][Branch][S][pop][S][pop][Branch][FrH0][pop][S][pop][S][pop][S],2013.52,[:0nitrile][C][P][:1pyrimidine][:0alkene][O][Ring1][N][Branch][C][:1pyrimidine][Ring1][:0imidazole][Ring2][:0pyrimidine][->][FrH0][pop][pop][Ring1][:1methyl_amine][pop][pop][:1pyridine][:2imidazole][Ring1][FrH0][pop][pop][pop][pop][:5benzenediol][:5benzenediol][:0propyl][:2benzenealcohol][:3imidazole][Ring1][:2benzenediol][:0carboxylic_acid][.][O][=C][Branch1][C][Fr][O][In][Branch2][Ring2][#Branch1][O][C][Branch1][C][Fr][O][In][Branch1][Ring2][O][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][O][&&][qtz],[:0nitrile][C][P][:1pyrimidine][:0alkene][O][Ring1][N][Branch][C][:1pyrimidine][Ring1][:0imidazole][Ring2][:0pyrimidine][->][FrH0][pop][pop][Ring1][:1methyl_amine][pop][pop][:1pyridine][:2imidazole][Ring1][FrH0][pop][pop][pop][pop][:5benzenediol][:5benzenediol][:0propyl][:2benzenealcohol][:3imidazole][Ring1][:2benzenediol][:0carboxylic_acid],N#CPc1ncnc(Cc2ncnc(-c3[nH]cnc3[Fr])c2-c2nc(CN)c(-c3nccc([Fr])n3)[nH]2)c1O,4415.85,qtz_N233_622befad,622befad
crs_N533_edge47252,[FrH0][C][=C][Branch][C][Branch][:1alkyne][pop][C][Branch][:1alkyne][pop][Branch][FrH0][pop][N][Branch][:1alkyne][pop][Ring1][=N][pop][:1alkyne][.][Fr][C][=C][C][Branch1][C][Fr][O][Fe][Branch1][=C][O][C][Branch1][C][Fr][=C][C][Branch1][C][Fr][O][Ring1][Branch2][Branch1][=C][O][C][Branch1][C][Fr][=C][C][Branch1][C][Fr][O][Ring1][#C][O][Ring2][Ring1][Branch1][&&][crs],[FrH0][C][=C][Branch][C][Branch][:1alkyne][pop][C][Branch][:1alkyne][pop][Branch][FrH0][pop][N][Branch][:1alkyne][pop][Ring1][=N][pop][:1alkyne],1608.78,[FrH0][C][=C][:0pyrimidine][C][Branch][:1alkyne][:0pyrimidine][C][:3imidazole][:1alkyne][:3imidazole][Branch][FrH0][pop][=Ring2][:1alkyne][=O][Ring1][:0nitrile][pop][:1alkyne][#N][:0phosphoric_acid][:0propyl][:3pyridine][pop][:3pyridine][:3pyridine][:0benzenediol][:3pyridine][:0sulfonic_acid][:1alkyne][.][Fr][C][=C][C][Branch1][C][Fr][O][Fe][Branch1][=C][O][C][Branch1][C][Fr][=C][C][Branch1][C][Fr][O][Ring1][Branch2][Branch1][=C][O][C][Branch1][C][Fr][=C][C][Branch1][C][Fr][O][Ring1][#C][O][Ring2][Ring1][Branch1][&&][crs],[FrH0][C][=C][:0pyrimidine][C][Branch][:1alkyne][:0pyrimidine][C][:3imidazole][:1alkyne][:3imidazole][Branch][FrH0][pop][=Ring2][:1alkyne][=O][Ring1][:0nitrile][pop][:1alkyne][#N][:0phosphoric_acid][:0propyl][:3pyridine][pop][:3pyridine][:3pyridine][:0benzenediol][:3pyridine][:0sulfonic_acid][:1alkyne],C#Cc1ncccc1-c1ncccc1OP(=O)(Oc1cccnc1)On1c(C#C)nc(-c2nc(CC#Cc3ccnc(C=C[Fr])n3)c[nH]2)c1[Fr],2624.931704,crs_N533_3c9818b6,3c9818b6
unc_N492_edge59258,[Cl][C][N][Branch][C][Branch][N][C][Branch][N][Branch][FrH0][pop][Ring1][=Branch][pop][Branch][Cl][pop][Cl][pop][Branch][Cl][pop][Cl][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Be][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][unc],[Cl][C][N][Branch][C][Branch][N][C][Branch][N][Branch][FrH0][pop][Ring1][=Branch][pop][Branch][Cl][pop][Cl][pop][Branch][Cl][pop][Cl][pop][FrH0],729.2726,[:0benzenediol][C][:=0amide][:2benzenediol][FrH0][pop][O][C][=C][Cl][pop][=C][:1alkyne][:4benzenealcohol][pop][pop][:0propyl][C][:2benzenediol][:4benzenealcohol][:1methyl_amine][Ring1][FrH0][pop][pop][pop][:0methyl][:0methyl][:0pyrimidine][.][O][=C][Branch1][C][Fr][O][Be][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][unc],[:0benzenediol][C][:=0amide][:2benzenediol][FrH0][pop][O][C][=C][Cl][pop][=C][:1alkyne][:4benzenealcohol][pop][pop][:0propyl][C][:2benzenediol][:4benzenealcohol][:1methyl_amine][Ring1][FrH0][pop][pop][pop][:0methyl][:0methyl][:0pyrimidine],C#Cc1cc(CC)c(OCCl)c(NC(=O)[Fr])c1OCc1c(O)cc(O)cc1CN[Fr],3475.52,unc_N492_c2ae3576,c2ae3576
rho_N115_edge134874,[:0isocyanate][C][C][C][Branch][C][Branch][S][Branch][C][Branch][N][Branch][:0isocyanate][pop][Ring1][=Branch][pop][:0isocyanate][pop][FrH0][pop][:0isocyanate][pop][FrH0][pop][.][Fr][C][O][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][Branch1][Ring2][O][Ring1][N][O][C][Branch1][C][Fr][O][Ring1][=C][&&][rho],[:0isocyanate][C][C][C][Branch][C][Branch][S][Branch][C][Branch][N][Branch][:0isocyanate][pop][Ring1][=Branch][pop][:0isocyanate][pop][FrH0][pop][:0isocyanate][pop][FrH0][pop],2550.41,[:0methyl_amine][Ring1][=S][Branch][:0isocyanate][Ring1][C][Branch][FrH0][pop][:4pyridine][Ring1][:0O_nitrile][:0carboxylic_acid][:0benzenediol][=P][FrH0][pop][pop][pop][:3pyridine][:1alkyne][#Branch][.][Fr][C][O][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][Branch1][Ring2][O][Ring1][N][O][C][Branch1][C][Fr][O][Ring1][=C][&&][rho],[:0methyl_amine][Ring1][=S][Branch][:0isocyanate][Ring1][C][Branch][FrH0][pop][:4pyridine][Ring1][:0O_nitrile][:0carboxylic_acid][:0benzenediol][=P][FrH0][pop][pop][pop][:3pyridine][:1alkyne][#Branch],C#CNC=S(N=C=O)C([Fr])c1ccc(P[Fr])c(OC#N)n1,4003.26,rho_N115_83a933a7,83a933a7
sra_N383_edge43716,[FrH0][N][C][Branch][C][Branch][S][C][pop][Branch][FrH0][pop][C][Branch][S][C][pop][Branch][S][C][pop][C][N][Branch][S][C][pop][Ring1][S][pop][S][C][.][O][C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][&&][sra],[FrH0][N][C][Branch][C][Branch][S][C][pop][Branch][FrH0][pop][C][Branch][S][C][pop][Branch][S][C][pop][C][N][Branch][S][C][pop][Ring1][S][pop][S][C],1430.50383,[:0propyl][C][:2benzenealcohol][Branch][:5benzenealcohol][Branch][O][:4benzenediol][Ring1][S][pop][Ring1][:4benzenediol][pop][pop][Ring2][:0pyridine][Ring1][FrH0][pop][pop][pop][#Branch][:0alkene][pop][=Branch][O][:0benzenediol][Ring1][:3pyrimidine][Ring1][FrH0][pop][pop][pop][pop][.][O][C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][&&][sra],[:0propyl][C][:2benzenealcohol][Branch][:5benzenealcohol][Branch][O][:4benzenediol][Ring1][S][pop][Ring1][:4benzenediol][pop][pop][Ring2][:0pyridine][Ring1][FrH0][pop][pop][pop][#Branch][:0alkene][pop][=Branch][O][:0benzenediol][Ring1][:3pyrimidine][Ring1][FrH0][pop][pop][pop][pop],CCCc1ccc(OOc2ccc(Oc3ccc(O)c(-c4ccc(O)cc4O)c3OS)cc2-c2ncccc2[Fr])c(C=O)c1Oc1c(O)cccc1Oc1ccnc([Fr])n1,5184.23,sra_N383_1d0d69b6,1d0d69b6
